,params,tp,fp,tn,fn,incorrect_preds,precision,recall,f1
570,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",3,4,14,3,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.42857142857142855,0.5,0.4615384615384615
571,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
572,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
573,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",4,2,16,2,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
574,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
575,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",4,6,12,2,"{'eo': 'fn', 'fr': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.4,0.6666666666666666,0.5
576,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
577,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'splitter': 'random'}",5,5,13,1,"{'eo': 'fn', 'nl': 'fp', 'vi': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5,0.8333333333333334,0.625
578,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
579,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'random'}",5,5,13,1,"{'eo': 'fn', 'nl': 'fp', 'vi': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5,0.8333333333333334,0.625
580,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
581,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
582,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
583,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
584,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
585,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
586,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
587,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
588,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
589,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
590,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
591,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
592,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
593,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'random'}",6,12,6,0,"{'nl': 'fp', 'is': 'fp', 'fr': 'fp', 'af': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'sv': 'fp', 'da': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.3333333333333333,1.0,0.5
594,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
595,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'random'}",6,12,6,0,"{'nl': 'fp', 'is': 'fp', 'fr': 'fp', 'af': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'sv': 'fp', 'da': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.3333333333333333,1.0,0.5
596,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
597,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'random'}",6,12,6,0,"{'nl': 'fp', 'is': 'fp', 'fr': 'fp', 'af': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'sv': 'fp', 'da': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.3333333333333333,1.0,0.5
598,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
599,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'random'}",6,12,6,0,"{'nl': 'fp', 'is': 'fp', 'fr': 'fp', 'af': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'sv': 'fp', 'da': 'fp', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.3333333333333333,1.0,0.5
600,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
601,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",2,3,15,4,"{'eo': 'fn', 'vo': 'fn', 'af': 'fp', 'lfn': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.4,0.3333333333333333,0.3636363636363636
602,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
603,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'vo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
604,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
605,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'vo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
606,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
607,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
608,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
609,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
610,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
611,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
612,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'best'}",5,1,17,1,"{'eo': 'fn', 'nl': 'fp'}",0.8333333333333334,0.8333333333333334,0.8333333333333334
613,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
614,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
615,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
616,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
617,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
618,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
619,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
620,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
621,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",5,3,15,1,"{'eo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.625,0.8333333333333334,0.7142857142857143
622,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
623,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
624,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
625,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
626,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
627,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
628,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
629,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
630,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
631,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
632,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
633,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'random'}",4,5,13,2,"{'eo': 'fn', 'af': 'fp', 'en': 'fp', 'ia': 'fn', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.4444444444444444,0.6666666666666666,0.5333333333333333
634,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
635,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'random'}",4,5,13,2,"{'eo': 'fn', 'af': 'fp', 'en': 'fp', 'ia': 'fn', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.4444444444444444,0.6666666666666666,0.5333333333333333
636,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
637,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'random'}",4,5,13,2,"{'eo': 'fn', 'af': 'fp', 'en': 'fp', 'ia': 'fn', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.4444444444444444,0.6666666666666666,0.5333333333333333
638,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
639,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'splitter': 'random'}",4,5,13,2,"{'eo': 'fn', 'af': 'fp', 'en': 'fp', 'ia': 'fn', 'id': 'fp', 'tl': 'fp', 'es': 'fp'}",0.4444444444444444,0.6666666666666666,0.5333333333333333
640,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'best'}",3,4,14,3,"{'eo': 'fn', 'nl': 'fp', 'vo': 'fn', 'af': 'fp', 'lfn': 'fn', 'tl': 'fp', 'es': 'fp'}",0.42857142857142855,0.5,0.4615384615384615
641,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'splitter': 'random'}",3,4,14,3,"{'eo': 'fn', 'vi': 'fp', 'oc': 'fp', 'ia': 'fn', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.42857142857142855,0.5,0.4615384615384615
642,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",4,4,14,2,"{'eo': 'fn', 'nl': 'fp', 'vo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5,0.6666666666666666,0.5714285714285715
643,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",4,4,14,2,"{'eo': 'fn', 'vi': 'fp', 'oc': 'fp', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.5,0.6666666666666666,0.5714285714285715
644,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",4,4,14,2,"{'eo': 'fn', 'nl': 'fp', 'vo': 'fn', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5,0.6666666666666666,0.5714285714285715
645,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",4,4,14,2,"{'eo': 'fn', 'vi': 'fp', 'oc': 'fp', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.5,0.6666666666666666,0.5714285714285715
646,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
647,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'splitter': 'random'}",4,6,12,2,"{'eo': 'fn', 'fr': 'fp', 'vi': 'fp', 'oc': 'fp', 'en': 'fp', 'da': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.4,0.6666666666666666,0.5
648,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'best'}",2,4,14,4,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'ia': 'fn', 'lfn': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.3333333333333333,0.3333333333333333,0.3333333333333333
649,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'splitter': 'random'}",4,6,12,2,"{'eo': 'fn', 'is': 'fp', 'vi': 'fp', 'oc': 'fp', 'da': 'fp', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.4,0.6666666666666666,0.5
650,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",3,4,14,3,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'ia': 'fn', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.42857142857142855,0.5,0.4615384615384615
651,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",4,3,15,2,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'es': 'fp', 'avk': 'fn'}",0.5714285714285714,0.6666666666666666,0.6153846153846153
652,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
653,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",4,2,16,2,"{'eo': 'fn', 'vi': 'fp', 'tl': 'fp', 'avk': 'fn'}",0.6666666666666666,0.6666666666666666,0.6666666666666666
654,"{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'splitter': 'best'}",5,4,14,1,"{'eo': 'fn', 'nl': 'fp', 'af': 'fp', 'tl': 'fp', 'es': 'fp'}",0.5555555555555556,0.8333333333333334,0.6666666666666667
